id,random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
473.astar-359B_579,0.136517,796416,0.126082,766496,0.112657,536480,0.102161,533024,0.095265,524848,0.089651,508768,0.081291,478272,0.059323,402720,0.002266,16592,5854112
473.astar-359B_587,0.155434,774592,0.146036,756784,0.133344,564288,0.122604,557136,0.113511,550400,0.103320,475872,0.089346,433216,0.063350,312816,0.009101,24816,5024048
473.astar-359B_594,0.146830,846896,0.136761,826896,0.123458,592752,0.112779,585408,0.105639,577568,0.099598,561360,0.090994,526992,0.070795,447056,0.019902,120384,5788224
473.astar-359B_602,0.183932,762704,0.175266,740400,0.163611,642800,0.153359,589232,0.144816,584976,0.134381,571680,0.118759,468400,0.084464,405248,0.012152,25392,4181680
473.astar-359B_608,0.134381,783984,0.122970,741888,0.109728,529744,0.099964,526048,0.093435,518592,0.087637,500384,0.078240,462064,0.054868,370960,0.000253,64,5850048
473.astar-359B_616,0.156410,776496,0.148843,764208,0.136822,656176,0.125350,557696,0.116257,550320,0.106616,535024,0.094106,434832,0.069270,383312,0.010199,30528,5023136
473.astar-359B_623,0.168371,827680,0.159156,800224,0.147135,656832,0.137005,619424,0.129743,613360,0.122482,598096,0.109117,565312,0.078057,421648,0.016119,50000,4955104
473.astar-359B_630,0.198821,675472,0.190766,656720,0.179721,595904,0.169530,537104,0.161292,533520,0.149393,519808,0.122604,492640,0.072138,166944,0.002388,880,3434528
473.astar-359B_635,0.137249,799584,0.127363,783856,0.113572,546144,0.101612,529840,0.091421,524048,0.082145,436048,0.071466,406112,0.050719,325616,0.005623,27792,5857120
473.astar-359B_643,0.198455,674512,0.190339,658080,0.179294,588352,0.169286,537808,0.160499,534032,0.147928,522336,0.127241,422720,0.092153,302640,0.021672,81248,3432208
473.astar-359B_648,0.169164,827424,0.161109,811104,0.149088,711616,0.138103,617344,0.129926,610432,0.121566,591984,0.105822,557856,0.074395,367808,0.015508,57136,4951120
473.astar-359B_655,0.161048,797856,0.151650,768416,0.139446,630416,0.129133,585264,0.120712,578048,0.108995,562208,0.091482,390880,0.062069,323472,0.002571,10768,4986304
473.astar-359B_662,0.172703,722048,0.164648,705664,0.153298,612304,0.142558,544848,0.134259,539264,0.124556,524672,0.107165,497888,0.076043,302112,0.014715,56112,4233440
473.astar-359B_668,0.149332,855184,0.141094,829344,0.129133,689824,0.117966,601824,0.109667,594000,0.102161,574336,0.089529,532224,0.063411,323584,0.011786,59216,5780544
473.astar-359B_676,0.160682,912112,0.151528,877296,0.139141,733760,0.128523,662736,0.120651,655472,0.112047,635840,0.097462,529520,0.067805,384864,0.008430,28496,5706944
473.astar-359B_684,0.154763,774368,0.145121,747952,0.132367,578080,0.121932,554128,0.114671,547168,0.108324,531424,0.098072,497168,0.071283,423568,0.007209,25696,5027344
473.astar-359B_691,0.135235,788816,0.124617,766208,0.111009,528976,0.100635,524960,0.093862,516784,0.088370,501568,0.080681,473280,0.061459,403008,0.011420,44976,5853952
473.astar-359B_699,0.148904,855408,0.140422,827408,0.128340,673040,0.117234,598224,0.109056,590304,0.101490,573184,0.090078,539856,0.066462,401024,0.008979,38240,5785488
473.astar-359B_707,0.167455,824560,0.158241,803648,0.145853,658256,0.135235,609808,0.127668,603008,0.120407,586576,0.106738,549616,0.074273,406016,0.009406,41248,4963200
473.astar-359B_714,0.156898,778336,0.148721,753008,0.137066,636912,0.126265,565552,0.118271,558416,0.111314,541392,0.100635,506656,0.072260,429888,0.009162,27200,5009888
473.astar-359B_721,0.136090,796848,0.126387,756464,0.113389,589504,0.102649,531440,0.095448,524064,0.089346,508416,0.079888,473072,0.056699,392304,0.000619,64,5858768
473.astar-359B_729,0.148538,851008,0.140727,821104,0.129194,721648,0.117966,598208,0.109484,589712,0.102466,571088,0.092702,535600,0.069514,455872,0.014044,44704,5781296
473.astar-359B_737,0.148599,853248,0.139019,835552,0.125899,607040,0.115098,595488,0.107653,587808,0.101429,569168,0.092092,532512,0.068659,457152,0.009711,53296,5777520
473.astar-42B_0,0.103625,1380832,0.059628,1171392,0.007392,28288,0.003304,26288,0.002327,24288,0.001534,18496,0.000000,0,0.000000,0,0.000000,0,12643872
473.astar-42B_26,0.120041,1393712,0.090261,1243552,0.033632,115664,0.014471,93888,0.010565,92592,0.009223,91712,0.008491,90944,0.007209,90112,0.002999,57952,11241024
473.astar-42B_49,0.129621,1269904,0.116989,1269904,0.071832,972032,0.023746,95904,0.013861,92896,0.011176,91760,0.010016,91152,0.008491,89824,0.003792,56624,9839664
473.astar-42B_69,0.113816,1491408,0.075677,1188288,0.026798,122368,0.014471,115728,0.011359,114688,0.010199,112928,0.009589,111264,0.008918,109232,0.006965,108608,12270272
473.astar-42B_94,0.119125,1278704,0.091238,1023696,0.036866,122016,0.016363,97296,0.011969,96608,0.010443,95680,0.009650,93888,0.008430,92144,0.004036,71408,10296464
473.astar-42B_115,0.115037,1361872,0.087210,1136288,0.034120,115664,0.014532,94048,0.010443,93168,0.008918,89392,0.007758,85376,0.005684,71520,0.000924,6656,11343888
473.astar-42B_138,0.124434,1271952,0.111558,1271600,0.064266,1135488,0.021672,98704,0.013372,96944,0.010993,96128,0.009833,94960,0.008552,90928,0.005378,68256,10301744
473.astar-42B_159,0.116867,1225728,0.090567,1155024,0.036256,117040,0.016302,98352,0.012030,97392,0.010504,96448,0.009467,95408,0.006904,93680,0.000314,3936,10309904
473.astar-42B_180,0.128889,1279696,0.111619,1277840,0.056699,724448,0.019536,93488,0.012762,92400,0.010749,91920,0.009833,90912,0.009040,89824,0.007270,88816,9931024
473.astar-42B_200,0.114549,1390864,0.080315,1234688,0.022282,75392,0.009650,68608,0.007209,67808,0.006294,66800,0.005867,65552,0.005562,64768,0.004646,62160,11862064
473.astar-42B_224,0.111070,1534928,0.070490,1158528,0.021672,103888,0.011481,99520,0.009040,98736,0.007941,96976,0.007026,91296,0.005012,74320,0.000000,0,13275200
473.astar-42B_251,0.128157,1271984,0.104053,1271104,0.042969,127344,0.016790,90096,0.011908,89072,0.010260,88576,0.009589,88000,0.009101,87504,0.008002,86848,9817344
473.astar-42B_271,0.079338,1328832,0.033510,229328,0.016180,151088,0.012030,149536,0.010565,148160,0.009772,145216,0.009223,142000,0.008430,131104,0.006538,109328,15719936
473.astar-42B_303,0.118210,1441904,0.085502,1308560,0.030947,121376,0.015264,111744,0.011664,110912,0.010321,110176,0.009650,109104,0.008613,107664,0.005684,83744,11823728
473.astar-42B_327,0.123763,1334368,0.111680,1332160,0.065669,1299920,0.022282,105744,0.013617,103408,0.011115,102704,0.010138,100976,0.009467,99712,0.008125,97616,10869248
473.astar-42B_349,0.131391,1176368,0.116745,1176256,0.067805,739904,0.022526,86896,0.013556,84608,0.011115,84144,0.010138,83616,0.009589,82864,0.008796,82512,8983040
473.astar-42B_367,0.107409,1392640,0.060299,916256,0.021061,112496,0.013067,109536,0.010749,108608,0.009833,107568,0.009345,106480,0.008979,105664,0.007636,105360,11891424
473.astar-42B_391,0.111803,1461152,0.081474,1265856,0.031313,141088,0.015447,126512,0.011725,124576,0.010260,122480,0.009467,118464,0.008369,115024,0.005562,89696,13263728
473.astar-42B_418,0.113938,1526512,0.078423,1182384,0.028140,127440,0.014776,120512,0.011481,119392,0.010199,118480,0.009223,115792,0.007819,104368,0.005073,61360,12752608
473.astar-42B_444,0.126204,1042304,0.121871,1042304,0.099598,1042304,0.043030,202224,0.017156,78000,0.012091,77568,0.010443,77024,0.009345,76336,0.007575,69168,8374288
473.astar-42B_461,0.126021,968752,0.123702,968704,0.109484,967056,0.058896,822208,0.020268,74032,0.012945,72848,0.010810,72368,0.009833,71440,0.008552,70880,7807952
473.astar-42B_477,0.126326,1198384,0.106066,1168192,0.052000,588144,0.018865,88080,0.012579,86304,0.010626,85760,0.009772,84944,0.009284,83136,0.008735,82528,9358368
473.astar-42B_496,0.116745,1477008,0.087027,1272912,0.033876,136224,0.015874,117504,0.011908,116336,0.010443,115824,0.009711,114704,0.008552,113584,0.005562,75600,12376944
473.astar-42B_521,0.132123,1230736,0.114488,1230352,0.058407,787376,0.019902,88624,0.012884,87152,0.010810,86784,0.009894,85984,0.009223,84496,0.007636,80672,9315072
473.astar-42B_540,0.113877,1422864,0.083244,1268832,0.032046,135760,0.015630,122128,0.011847,121360,0.010504,120240,0.009711,118864,0.008491,117616,0.005989,73648,12799776
473.astar-42B_566,0.125044,972336,0.120285,972336,0.098133,970368,0.043152,188112,0.017400,74384,0.012274,73776,0.010504,73344,0.009040,72592,0.006294,47888,7879872
473.astar-42B_582,0.126143,1034032,0.123946,1034032,0.110216,1032224,0.060604,960992,0.021244,82352,0.013556,80864,0.011298,80640,0.010321,79600,0.009284,78992,8326672
473.astar-42B_599,0.112901,1426032,0.084586,1149360,0.036805,186560,0.016729,117504,0.012152,116224,0.010504,115456,0.009589,111552,0.008735,100864,0.007209,93264,12273200
473.astar-42B_624,0.107958,1363536,0.070063,965952,0.024967,116832,0.013861,111360,0.010993,110656,0.009894,109728,0.009284,109104,0.008674,107024,0.006660,93952,12225360
473.astar-42B_649,0.109911,1631328,0.067561,1256016,0.023746,135968,0.014044,131936,0.011420,130960,0.010199,129904,0.009101,128016,0.007453,98928,0.004646,60848,13704016
473.astar-42B_677,0.127791,1187648,0.113328,1186800,0.063106,933488,0.021122,89280,0.013189,87056,0.010871,86176,0.009833,85648,0.008796,84512,0.006843,70704,9344672
473.astar-42B_696,0.116623,1380784,0.069392,1090512,0.022831,103584,0.013617,101504,0.011115,100944,0.010138,100080,0.009589,99264,0.009223,97744,0.008308,96928,10780112
473.astar-42B_718,0.104541,1659808,0.057858,845360,0.021000,138832,0.013372,135696,0.011115,134976,0.010138,134000,0.009650,132048,0.009284,130144,0.008186,129056,14245040
481.wrf-1170B_0,0.011786,3968560,0.000924,75024,0.000497,62528,0.000375,54336,0.000253,35968,0.000000,16864,0.000000,0,0.000000,0,0.000000,0,184882688
481.wrf-1170B_307,0.044494,325856,0.038148,217248,0.033632,215696,0.030947,213264,0.029116,207888,0.025882,198208,0.015020,188288,0.000000,0,0.000000,0,7424448
481.wrf-1170B_335,0.009894,175920,0.008857,168192,0.008063,134544,0.007453,133760,0.007087,132288,0.006721,129680,0.006111,122912,0.004585,100672,0.002449,27888,19586528
481.wrf-1170B_387,0.012091,470352,0.008918,392864,0.007087,338096,0.005806,274208,0.005012,235264,0.004463,231792,0.004036,221328,0.003182,190096,0.001107,32528,55958720
481.wrf-1170B_492,0.029727,1471872,0.024601,1219792,0.019963,1010608,0.015264,754272,0.010443,487984,0.007453,299248,0.006172,298992,0.005562,298976,0.004829,282016,57309264
481.wrf-1170B_603,0.096608,403312,0.095204,403008,0.094350,402880,0.093862,402864,0.093374,402864,0.092519,402864,0.090567,387888,0.085319,384880,0.074945,329168,4313760
481.wrf-1170B_622,0.042602,1123328,0.033693,858896,0.026614,529056,0.023014,529056,0.021244,528048,0.019597,525984,0.016668,492416,0.012213,287968,0.008002,153120,26719552
481.wrf-1170B_692,0.025577,872832,0.022038,798912,0.018681,552688,0.016485,528128,0.015203,525808,0.014288,511344,0.013128,485424,0.010932,436288,0.008186,242528,37154640
481.wrf-1254B_0,0.053037,730864,0.046264,595024,0.038331,388672,0.032351,377072,0.028201,354320,0.024662,302352,0.020512,260240,0.013800,203408,0.002571,73280,13843184
481.wrf-1254B_45,0.055051,784416,0.048766,650288,0.041199,602768,0.035280,427792,0.031130,407488,0.027774,375920,0.023929,331760,0.017949,270720,0.007087,119488,14368960
481.wrf-1254B_91,0.056028,785024,0.049559,649408,0.041870,438640,0.035829,428144,0.031679,407072,0.028323,375200,0.024479,339104,0.018498,274288,0.007758,121968,14119824
481.wrf-1254B_137,0.009894,295456,0.008735,285888,0.007880,266800,0.007087,241152,0.006111,208224,0.004524,178320,0.001656,73248,0.000000,0,0.000000,0,35737568
481.wrf-1254B_231,0.005867,237632,0.005378,207728,0.005073,207056,0.004890,206592,0.004768,205536,0.004646,202240,0.004463,196944,0.003792,183856,0.000985,157056,43796864
481.wrf-1281B_0,0.041016,383584,0.036683,333824,0.033754,326736,0.031740,315120,0.030337,300512,0.029299,297216,0.028140,290816,0.025577,279408,0.019658,207024,10403888
481.wrf-1281B_28,0.039002,899216,0.033754,825056,0.027103,705840,0.021428,402256,0.018376,401632,0.016912,400752,0.016119,398864,0.015203,396800,0.012152,388288,25769872
481.wrf-1281B_77,0.044250,643088,0.037965,580368,0.032473,463296,0.028384,396432,0.025760,386064,0.024174,374992,0.022892,370624,0.021305,350080,0.018559,307040,16538992
481.wrf-1281B_111,0.042969,694752,0.036805,614016,0.032046,568064,0.028201,473808,0.025455,441056,0.023319,433536,0.021244,381968,0.019109,346144,0.016790,302592,19290672
481.wrf-1281B_150,0.040955,644816,0.037477,609856,0.034670,586688,0.032229,539360,0.030459,498896,0.029238,497840,0.028201,493088,0.026737,469200,0.024296,428768,17692576
481.wrf-1281B_185,0.044860,1047248,0.039551,960160,0.033144,840816,0.027225,538624,0.023685,523008,0.021855,522272,0.020939,520688,0.020268,517616,0.018559,511792,25864992
481.wrf-1281B_233,0.058652,745200,0.052915,696704,0.047606,624352,0.043457,552576,0.040772,525488,0.039185,525248,0.037843,523136,0.035829,503456,0.032473,442576,13912160
481.wrf-1281B_264,0.047728,773008,0.041565,698528,0.036988,652496,0.033205,570928,0.030642,525456,0.029055,525456,0.027713,525440,0.026126,448400,0.024235,444624,19084192
481.wrf-1281B_304,0.057614,634144,0.053098,601488,0.050047,584688,0.047606,563552,0.045837,536528,0.044555,530864,0.043579,529520,0.042358,518288,0.040650,489040,12286464
481.wrf-1281B_333,0.049010,799328,0.043213,668832,0.037049,469664,0.032839,469168,0.030520,468400,0.029299,466720,0.028323,463568,0.026370,455696,0.022282,345776,16558208
481.wrf-1281B_377,0.054014,762384,0.047423,625584,0.039612,416608,0.033693,405648,0.029666,382816,0.026187,339216,0.022160,297344,0.015508,242192,0.005012,94128,14220000
481.wrf-1281B_423,0.055783,792992,0.049315,650240,0.041565,582752,0.035463,428192,0.031313,406704,0.027835,376432,0.023990,330592,0.018010,271488,0.007331,121024,14319744
481.wrf-1281B_469,0.056089,787520,0.049620,652256,0.041992,442560,0.036012,432480,0.031862,411136,0.028445,383616,0.024662,342304,0.018620,275808,0.007880,123520,14175824
481.wrf-1281B_515,0.057431,800560,0.051146,667184,0.043518,616800,0.037355,444112,0.033083,423136,0.029666,395984,0.025882,357456,0.020207,290944,0.010077,138912,14083600
481.wrf-1281B_561,0.058468,803936,0.052000,669168,0.044006,617600,0.037599,437952,0.033205,417552,0.029666,389840,0.025760,350528,0.019658,283856,0.008918,127200,13868688
481.wrf-1281B_607,0.012701,418592,0.011725,418192,0.011054,401296,0.010260,376160,0.009467,323968,0.008735,309488,0.008186,278384,0.007758,276240,0.007453,270784,37539584
481.wrf-1281B_703,0.079888,698896,0.073358,680480,0.065730,518384,0.060055,487168,0.056760,487136,0.054868,487072,0.053220,485472,0.049864,466720,0.043701,446880,9136256
481.wrf-196B_0,0.038758,1126400,0.030154,832176,0.021428,382736,0.016912,382736,0.014959,382736,0.013983,382736,0.012274,382736,0.008186,222384,0.000000,0,28717872
481.wrf-196B_75,0.041260,959024,0.035585,813072,0.029055,696624,0.022770,448112,0.019048,394256,0.016851,393248,0.014410,372016,0.010199,227728,0.002571,38832,25223360
481.wrf-196B_130,0.016973,639664,0.013861,566544,0.010993,328976,0.009345,328112,0.008552,328112,0.008186,328112,0.007758,328112,0.006416,328112,0.003609,83072,42021264
481.wrf-196B_186,0.020512,577888,0.017766,480416,0.015935,435728,0.014898,434704,0.014288,433984,0.013922,432624,0.013495,425472,0.012579,403024,0.010565,347376,31575584
481.wrf-196B_239,0.042908,644992,0.038514,559248,0.034731,474304,0.032290,474304,0.030947,474304,0.030276,474272,0.029483,473824,0.026920,471936,0.018987,327840,16031696
481.wrf-196B_276,0.026492,272480,0.025516,267264,0.025028,267120,0.024723,267008,0.024540,266848,0.024418,266176,0.024296,264912,0.023807,262336,0.022404,255536,10921264
481.wrf-196B_300,0.054136,318416,0.052000,318112,0.050963,317152,0.050474,317152,0.050169,317152,0.050047,317152,0.049864,317152,0.048949,316496,0.045165,310544,6352352
481.wrf-196B_319,0.031679,612064,0.027957,565104,0.024662,516448,0.021916,412000,0.020146,409520,0.019048,404816,0.017949,396080,0.016424,345920,0.013556,310448,22276576
481.wrf-196B_364,0.049681,959920,0.043640,887632,0.036744,783616,0.030276,492640,0.026309,492128,0.024296,491584,0.023258,490048,0.022587,487520,0.021061,481456,21921232
481.wrf-196B_405,0.063777,667648,0.057126,607360,0.050413,524976,0.045043,450048,0.041138,422944,0.038087,408368,0.034608,382864,0.029727,314816,0.022709,235472,11259568
481.wrf-196B_434,0.045776,791648,0.039368,700192,0.034547,654736,0.030642,553664,0.027957,513104,0.026492,512336,0.025638,510736,0.025089,508864,0.024296,505744,20560256
481.wrf-196B_475,0.036256,782544,0.032839,752240,0.029238,690752,0.025943,514784,0.023746,514752,0.022404,514624,0.021366,505264,0.019963,473648,0.017583,424768,24109376
481.wrf-196B_520,0.049498,947840,0.043274,872272,0.036744,745920,0.031008,521712,0.027469,521200,0.025638,520592,0.024601,516048,0.023746,504368,0.022160,498704,21734720
481.wrf-196B_561,0.054441,799440,0.047789,723968,0.042358,627360,0.038026,572352,0.035097,528384,0.033327,528192,0.031984,524064,0.030215,506032,0.027347,445776,16692672
481.wrf-196B_597,0.052305,709392,0.046874,656672,0.042969,629488,0.039795,580928,0.037477,536784,0.035951,536032,0.034792,535104,0.033571,517568,0.031862,487776,15579216
481.wrf-196B_630,0.041809,1048688,0.037110,963888,0.031252,843344,0.025760,527568,0.022465,527136,0.020817,527072,0.019963,526384,0.019109,522768,0.017095,502832,27362736
481.wrf-196B_682,0.047545,808624,0.041565,749344,0.036378,620736,0.032473,536976,0.030093,536560,0.028689,535808,0.027591,528992,0.026126,508288,0.023685,450416,19458288
481.wrf-455B_0,0.015142,397296,0.012579,294960,0.011054,265088,0.010260,264544,0.009772,263008,0.009162,260208,0.007941,227024,0.004951,155280,0.000000,0,27853104
481.wrf-455B_49,0.038331,592272,0.034181,506144,0.030886,433152,0.028811,433152,0.027713,433152,0.027103,433152,0.026370,433152,0.023868,432992,0.015630,294400,16321344
481.wrf-455B_86,0.023563,202480,0.022587,198000,0.022099,197856,0.021855,197776,0.021672,197552,0.021550,196704,0.021305,194976,0.020695,191776,0.018926,182656,9158496
481.wrf-455B_109,0.049132,273392,0.047118,271680,0.046142,271360,0.045593,271312,0.045226,270352,0.044799,268848,0.044006,265232,0.041443,257440,0.033937,214240,6012160
481.wrf-455B_128,0.033144,708448,0.028933,645328,0.024784,567392,0.021428,424384,0.019475,424176,0.018376,423920,0.017583,423328,0.016485,388816,0.014044,360736,24363616
481.wrf-455B_176,0.048339,906960,0.041992,831040,0.035158,703136,0.029177,473936,0.025638,473536,0.023807,472880,0.022770,467504,0.021916,458080,0.020146,451872,21311552
481.wrf-455B_217,0.055417,628480,0.049010,569104,0.043457,479936,0.038941,448112,0.035524,408704,0.032656,392528,0.029483,359824,0.025211,302944,0.019353,221008,12656016
481.wrf-455B_247,0.045349,711760,0.039490,639952,0.035158,604192,0.031618,528112,0.029177,487552,0.027774,486608,0.026920,485312,0.026370,482208,0.025394,479680,18542560
481.wrf-455B_284,0.038148,888544,0.034364,838688,0.029910,757472,0.025821,525104,0.023197,524592,0.021672,524480,0.020573,514368,0.019292,484240,0.017095,435888,25663440
481.wrf-455B_332,0.049315,941040,0.042725,858032,0.036073,694480,0.030642,524384,0.027469,524048,0.025760,523392,0.024723,519056,0.023685,506304,0.021611,485360,21600256
481.wrf-455B_374,0.062374,654560,0.057553,615136,0.054014,592704,0.051146,568448,0.048888,540016,0.047362,528544,0.045837,527312,0.042847,519600,0.037965,400064,11584256
481.wrf-455B_402,0.047423,771344,0.041504,697248,0.037110,659296,0.033571,584480,0.031069,535600,0.029544,534880,0.028689,533232,0.028140,530448,0.027347,527888,19129712
481.wrf-455B_440,0.060604,546896,0.058041,541936,0.055722,529536,0.053770,488000,0.052488,487440,0.051634,486480,0.050841,484576,0.049620,475008,0.047301,450288,9561232
481.wrf-455B_464,0.055783,791760,0.049315,655904,0.041504,531120,0.035341,425136,0.031069,403984,0.027591,372528,0.023685,327680,0.017949,266016,0.012274,118784,14320848
481.wrf-455B_510,0.055722,795216,0.049315,662640,0.041443,495680,0.035219,426400,0.031008,404688,0.027591,373456,0.023685,330368,0.017644,267472,0.006782,119408,14390880
481.wrf-455B_556,0.056333,798544,0.049803,660944,0.041748,602432,0.035402,423056,0.031069,401872,0.027591,370224,0.023685,325968,0.017705,266704,0.006965,119152,14290336
481.wrf-455B_602,0.055905,797088,0.049437,662640,0.041504,516000,0.035280,426400,0.031069,404896,0.027591,373296,0.023807,329648,0.017827,267536,0.007026,121920,14378000
481.wrf-455B_648,0.056394,798864,0.049986,667008,0.042053,593056,0.035768,429184,0.031496,408096,0.028018,376016,0.024174,332032,0.018193,273024,0.007453,121296,14288960
481.wrf-816B_0,0.010871,120464,0.010443,120304,0.010199,120176,0.010077,119888,0.009955,119072,0.009772,117536,0.009162,115552,0.006294,104736,0.000000,0,12002672
481.wrf-816B_27,0.021794,117456,0.020878,117344,0.020451,117344,0.020207,117344,0.020085,117344,0.019841,117344,0.018681,116176,0.014959,99184,0.005928,34928,5864720
481.wrf-816B_46,0.030032,451136,0.026614,417584,0.023868,392752,0.021672,328928,0.020207,326720,0.019170,322688,0.017644,314032,0.014288,247664,0.006660,120128,17441088
481.wrf-816B_84,0.044555,982848,0.038819,901248,0.031862,777616,0.025577,461152,0.021977,460592,0.020207,459840,0.019292,458304,0.018559,454832,0.016546,447984,24729360
481.wrf-816B_130,0.064449,613296,0.058652,570176,0.052610,495680,0.047667,433360,0.044189,416864,0.041382,404192,0.038087,382144,0.033510,316608,0.026798,256080,10140240
481.wrf-816B_157,0.039978,783264,0.033571,683824,0.028628,620384,0.024723,505728,0.022282,468400,0.020939,467792,0.020146,465920,0.019597,460208,0.018620,451184,23827184
481.wrf-816B_202,0.033266,666768,0.031008,653088,0.028933,623152,0.026920,525040,0.025394,524336,0.024418,523488,0.023502,515424,0.022221,487792,0.019902,443456,22170896
481.wrf-816B_243,0.051573,1019360,0.045349,931632,0.038209,820944,0.031191,505184,0.026920,504720,0.024784,504032,0.023746,502816,0.022953,500064,0.021550,494912,22113520
481.wrf-816B_285,0.059994,817696,0.053282,737008,0.047118,651744,0.042358,565792,0.039246,530736,0.037355,530528,0.035890,527392,0.033876,506432,0.030459,448784,14909696
481.wrf-816B_319,0.047484,750608,0.041504,678752,0.037110,642672,0.033571,568944,0.031008,521280,0.029544,520720,0.028689,519488,0.028140,516400,0.027286,514032,18640688
481.wrf-816B_356,0.038453,889488,0.034670,842432,0.030215,762512,0.026126,530928,0.023502,530288,0.021977,530192,0.020878,520816,0.019597,490672,0.017339,441536,25568432
481.wrf-816B_404,0.049315,922000,0.042786,842096,0.036195,688720,0.030825,518192,0.027591,517776,0.025943,516976,0.024906,512240,0.023868,500384,0.021916,481728,21194928
481.wrf-816B_445,0.050474,767696,0.044372,699904,0.039673,644784,0.035829,581360,0.033144,527584,0.031435,527392,0.030093,523248,0.028506,501408,0.026187,449024,17692256
481.wrf-816B_481,0.046813,669600,0.042358,623952,0.039124,602000,0.036378,558832,0.034364,515216,0.033022,514448,0.031923,512848,0.030581,492032,0.028628,458320,16245216
481.wrf-816B_514,0.043945,1040336,0.039124,954480,0.033083,836640,0.027225,545696,0.023685,519984,0.021916,519184,0.020939,517856,0.020207,516032,0.018254,507696,25720976
481.wrf-816B_563,0.050230,798048,0.044311,740320,0.039063,613760,0.035036,539056,0.032595,538944,0.031191,538736,0.030032,533424,0.028506,510400,0.025882,459968,17980976
481.wrf-816B_599,0.049254,735904,0.043640,679152,0.039490,641712,0.036073,580528,0.033571,529296,0.031984,529296,0.030459,529296,0.028445,489888,0.025943,419904,17405920
481.wrf-816B_636,0.053831,668912,0.048766,626032,0.045165,603312,0.042297,569200,0.040162,526656,0.038697,525680,0.037599,524160,0.036378,509888,0.034670,480112,14148400
481.wrf-816B_667,0.051207,764304,0.046081,676624,0.040101,470320,0.035646,469872,0.033144,469168,0.031740,467776,0.030825,464240,0.029422,456832,0.026309,419056,15314144
482.sphinx3-1100B_0,0.142192,621712,0.134259,594624,0.127119,560400,0.120834,531040,0.115586,508928,0.110338,494752,0.093435,484160,0.027713,459856,0.000000,0,4608480
482.sphinx3-1100B_21,0.132672,611760,0.125533,586032,0.119186,554224,0.113633,525520,0.108995,507648,0.102466,495856,0.078118,482336,0.005256,8240,0.000000,0,4851488
482.sphinx3-1100B_43,0.132611,610368,0.126265,590352,0.120651,561088,0.115769,537296,0.111558,522176,0.103747,509568,0.070246,494784,0.000000,0,0.000000,0,4833280
482.sphinx3-1100B_65,0.134198,617296,0.127607,595824,0.121749,566864,0.116562,539584,0.112108,523808,0.103870,510480,0.069086,496128,0.000000,0,0.000000,0,4833024
482.sphinx3-1100B_87,0.133710,618464,0.127424,598896,0.121688,570400,0.116684,542272,0.112352,527872,0.104114,514736,0.068720,499344,0.000000,0,0.000000,0,4853136
482.sphinx3-1100B_109,0.142192,626144,0.134442,598592,0.127363,563936,0.121200,533712,0.116013,514864,0.108446,501200,0.083183,488576,0.026187,29920,0.002571,21104,4626944
482.sphinx3-1100B_130,0.139202,650640,0.130903,621648,0.123458,581296,0.117050,547344,0.112047,530016,0.106494,518128,0.086417,506512,0.015447,118736,0.000000,0,4942752
482.sphinx3-1100B_152,0.142131,647552,0.133100,613472,0.124983,570272,0.118210,535280,0.113023,520896,0.105944,509792,0.078301,496656,0.007575,9264,0.000000,0,4815504
482.sphinx3-1100B_173,0.143779,627712,0.135785,599152,0.128523,564448,0.122298,534160,0.117234,515456,0.111986,504256,0.093862,492944,0.032046,316480,0.000000,0,4593488
482.sphinx3-1100B_194,0.136822,633584,0.129072,607120,0.122054,573616,0.116013,540016,0.111131,521728,0.105761,509504,0.086905,497344,0.025760,202368,0.000000,0,4902736
482.sphinx3-1100B_216,0.143840,657936,0.135785,628688,0.128584,593744,0.122176,561200,0.116806,538544,0.111803,523712,0.096425,512464,0.040162,502096,0.000000,0,4825088
482.sphinx3-1100B_238,0.141460,671376,0.132184,640160,0.123763,594528,0.116501,554384,0.110826,532416,0.105578,518992,0.090078,508224,0.029910,478032,0.000000,0,5064224
482.sphinx3-1100B_260,0.142802,655904,0.135113,628304,0.128157,592096,0.122115,562016,0.117173,542432,0.111803,529520,0.093496,517296,0.033266,355296,0.000000,0,4828304
482.sphinx3-1100B_282,0.134198,619392,0.127424,596992,0.121444,566064,0.116318,540688,0.111986,525664,0.104846,513168,0.075067,499376,0.000000,0,0.000000,0,4856176
482.sphinx3-1100B_304,0.136822,641920,0.128828,614288,0.121627,578464,0.115342,544208,0.110155,522528,0.104419,508832,0.085624,496768,0.030886,146080,0.000000,0,4970784
482.sphinx3-1100B_326,0.144023,670736,0.135724,641504,0.128279,606720,0.121566,568000,0.115891,545040,0.110643,528096,0.095631,515264,0.034670,504576,0.000000,0,4933936
482.sphinx3-1100B_348,0.136578,661104,0.127485,629872,0.119491,590080,0.112352,548480,0.106616,523440,0.101551,507488,0.087943,496816,0.035341,476944,0.000000,0,5185440
482.sphinx3-1100B_370,0.137310,658832,0.128218,625840,0.120224,583856,0.113084,549920,0.107165,520368,0.102100,502144,0.091177,490000,0.047240,480320,0.000253,832,5127600
482.sphinx3-1100B_392,0.134686,651136,0.125960,620352,0.118332,582720,0.111680,545040,0.106432,521776,0.101856,509664,0.089773,498736,0.040223,453120,0.000000,0,5163152
